date,block_size_total,fee_ratio_multiple,fees_total,gas_price_mean,asol,cdd,dormancy,liveliness,nupl,nvt_ratio,nvt_signal,sopr,velocity,difficulty,market_cap_to_thermocap_ratio,miner_revenue_fees,miner_revenue_total,thermocap,issuance,exchange_deposits,exchange_withdrawals,exchanges_net_flow_volume,external_contract_calls,internal_contract_calls,transaction_count,transaction_rate,transfer_volume_sum,active_addresses,new_addresses,total_addresses,price
23/03/2016,9137193,959.2269775,32.65829833,24515668491,11.7343472,16635338.83,29.01942371,0.356983706,0.710649192,136.7403001,150.582894,1.240291017,0.007313133,1.93139E+13,7.91E-07,0.001042506,31326.7208,15706653.83,31294.0625,6612,598,-56225.97434,4535,15970,31764,0.367638889,573248.4212,10090,1185,118706,12.42
24/03/2016,11358459,775.4810938,41.40978263,24817035022,11.23909277,45537543.01,47.72592985,0.357055783,0.670838148,82.18675849,133.1295908,1.31706746,0.01216741,2.04444E+13,6.96E-07,0.001289522,32112.50353,16072216.24,32071.09375,6651,788,-13276.43381,9379,56923,36919,0.427303241,954146.7951,10061,1099,119805,11.18
25/03/2016,9834491,791.2348961,40.35489183,28125320881,7.075635983,25362556.47,45.7610153,0.356772987,0.651973482,141.5455591,125.8617856,1.186139695,0.007064863,2.10055E+13,6.50E-07,0.001263847,31930.19864,16416586.2,31889.84375,6379,659,-75227.36453,9916,24988,36737,0.425196759,554239.374,10022,1044,120849,10.6698
26/03/2016,9372767,911.7728922,35.05642051,25100050063,5.878323859,18395050.36,55.19879372,0.356382355,0.66291521,235.5043574,129.1805353,1.261423829,0.004246206,2.24428E+13,6.57E-07,0.001096764,31963.49392,16765224.15,31928.4375,6624,439,6533.727502,9970,42333,36606,0.423680556,333250.9485,9844,977,121826,11.012
27/03/2016,7622565,1647.586837,19.20990776,23366025518,8.138894098,92984629.5,79.24901586,0.357134468,0.637160786,66.9157043,119.7109557,1.306640157,0.014944175,2.2813E+13,6.08E-07,0.000606948,31649.99116,17103719.36,31630.78125,6886,483,49108.02861,1800,7275,29950,0.346643519,1173322.198,10646,984,122810,10.407
28/03/2016,9404393,1187.918651,26.38212609,23293862605,8.737977488,14827883.77,18.69309029,0.35866373,0.6790498,99.01943531,132.2620953,1.119263737,0.010099027,2.25201E+13,6.68E-07,0.000841808,31339.81963,17456388.87,31313.4375,6806,614,-25421.86347,5574,48236,33572,0.388564815,793228.0615,10791,1310,124120,11.65616667
29/03/2016,8350722,1315.686101,23.91278989,24748798767,19.93258879,57039420.87,44.22413312,0.358910819,0.675977519,60.92233335,129.2698863,1.214178133,0.016414342,2.24925E+13,6.54E-07,0.00076006,31461.72529,17821213.01,31437.8125,6874,667,439424.3446,3495,9179,33835,0.391608796,1289780.417,12247,1656,125776,11.658
30/03/2016,9508735,849.1167683,37.37748142,29356903690,12.17401536,45900749.18,34.06322591,0.360181672,0.682354671,58.33557492,128.2944592,1.19349095,0.017142198,2.29535E+13,6.51E-07,0.001177694,31737.84623,18196587.54,31700.46875,6864,1131,-201852.7084,6146,32041,36498,0.422430556,1347516.213,12342,1859,127635,11.848
31/03/2016,8461839,1255.469212,25.0216633,23943731847,9.244217868,36540564.79,40.78831118,0.360293006,0.663550959,87.78116346,121.4357443,1.162450288,0.011391966,2.35031E+13,6.13E-07,0.000796515,31413.92791,18567075,31388.90625,6965,602,-61274.13386,2449,8656,32224,0.372962963,895858.7333,11282,1252,128887,11.386
1/04/2016,9076719,1316.515463,24.23740989,23089731009,6.375085606,10913260.4,28.5603521,0.359937695,0.670485621,205.8855915,123.2418423,1.118050435,0.004857066,2.46376E+13,6.14E-07,0.000759581,31908.92491,18939256.44,31884.6875,6849,515,-27037.68225,4859,37426,33286,0.38525463,382112.2499,10943,1033,129920,11.624
2/04/2016,7330855,1721.459878,18.06566395,22939736669,6.478914884,16907046.46,45.07013893,0.358746204,0.67025983,209.8019941,122.919506,1.280030106,0.004766399,2.41065E+13,6.04E-07,0.000580902,31099.31566,19298062.28,31081.25,6522,419,-12819.93263,1937,6743,29332,0.339490741,375127.4537,10753,1042,130962,11.658
3/04/2016,7511845,1769.964286,17.93687287,22705288437,6.349969975,6432104.238,29.45174303,0.357837606,0.668183218,360.5134271,122.029721,1.12007644,0.002773822,2.4456E+13,5.90E-07,0.000564983,31747.62437,19665697.17,31729.6875,6317,384,-11086.31848,1948,7030,29577,0.342326389,218394.6883,10808,892,131854,11.61
4/04/2016,9141267,1285.836166,24.86941592,23071306359,8.187890219,15136348.42,34.46006713,0.356513036,0.651544063,179.3224795,116.55028,1.234728663,0.005576546,2.57116E+13,5.57E-07,0.000777704,31977.99442,20028720.4,31953.125,7202,586,-34619.71821,5652,37614,34527,0.399618056,439243.1495,11653,1149,133003,11.15
5/04/2016,9217047,1104.748174,28.60692728,22855001812,9.485898628,21699291.27,31.48847884,0.355700317,0.640359115,114.3457227,112.3417134,1.111142261,0.008745408,2.60597E+13,5.33E-07,0.000905184,31603.45068,20372547.86,31574.84375,6656,646,12498.92844,10174,47279,39098,0.452523148,689118.4352,12088,1152,134155,10.858
6/04/2016,8025973,1443.062125,21.67913276,23774218158,9.936467969,21199528.94,36.00180508,0.355220492,0.631149328,133.8702664,109.3789757,1.176308907,0.007469919,2.59139E+13,5.15E-07,0.000692971,31284.33538,20708966.39,31262.65625,6802,457,-42524.31646,2814,13558,31764,0.367638889,588846.2785,11866,1069,135224,10.66
7/04/2016,8360463,1456.552797,21.41271949,22920002717,8.054838486,18060087.85,24.94346293,0.354566412,0.609432918,108.9167384,102.9565943,1.064716212,0.009181325,2.53312E+13,4.82E-07,0.000686553,31188.75647,21034318.28,31167.34375,6387,615,-58859.33648,3665,25301,31819,0.368275463,724040.9202,11746,1057,136281,10.137
8/04/2016,9402459,1269.076944,25.16753827,23663537901,9.326390302,26095559.2,47.45149113,0.354119206,0.589665822,143.4553395,97.92475418,1.111989839,0.006970811,2.77061E+13,4.55E-07,0.000787974,31939.54254,21350688.84,31914.375,6688,540,30157.65304,5615,47113,33992,0.393425926,549941.8159,11561,754,137035,9.71
9/04/2016,7818451,1546.829633,19.99806,23374699345,8.795075424,57020286.96,43.62973173,0.353317404,0.558898884,60.38884847,90.58056025,1.166531919,0.016559349,2.65204E+13,4.22E-07,0.000646484,30933.59181,21648449.34,30913.59375,6742,573,318602.884,2681,14738,31903,0.369247685,1306913.536,11973,909,137944,9.137
10/04/2016,7768788,1634.886851,19.44701295,23678330657,9.83877375,36997919.08,31.3999888,0.355394728,0.545332524,67.00861013,87.04525789,1.028851487,0.014923455,2.76641E+13,4.06E-07,0.000611663,31793.66576,21923728.11,31774.21875,7090,872,-21601.46657,2158,7198,32226,0.372986111,1178278.098,12823,1192,139136,8.8955
11/04/2016,7491634,1661.061248,18.65650291,23659454582,7.012196249,10691371.31,17.14808053,0.355008441,0.534344005,126.6866466,84.66808914,0.967438777,0.007893492,2.63766E+13,3.92E-07,0.000602025,30989.594,22187836.5,30970.9375,6637,616,-63287.13714,1895,6518,30319,0.350914352,623473.3553,12055,996,140132,8.699
12/04/2016,8730524,1371.205224,22.90601215,23059716953,8.571091616,22250286.65,20.40501075,0.354030919,0.455907158,72.46403184,72.41255561,0.974365497,0.01379995,2.66153E+13,3.35E-07,0.000729285,31408.84351,22436340.09,31385.9375,6634,914,-137819.1369,5756,26499,34664,0.401203704,1090432.489,12593,1192,141324,7.52
13/04/2016,8886123,956.0755337,32.96712421,25246911318,8.47487196,28142162.36,24.72952334,0.354039875,0.493654841,69.46284669,76.66059783,1.012480213,0.014396185,2.66989E+13,3.55E-07,0.001045942,31519.06087,22683036.98,31486.09375,6375,783,-51754.10944,6958,19231,35614,0.412199074,1137998.577,12899,1176,142500,8.05
14/04/2016,8463165,990.6787711,31.7285716,25758426765,7.180013663,77411441.53,82.01214043,0.353522324,0.517175039,83.77988733,79.96612643,1.345158297,0.011936039,2.77404E+13,3.69E-07,0.001009409,31432.82232,22947526.8,31401.09375,6738,522,259961.1314,5565,15574,34763,0.402349537,943902.2213,12314,952,143452,8.47
15/04/2016,8556636,1358.355242,23.37887423,22848354360,5.573014495,10894095.8,18.42958911,0.355467783,0.507379154,133.8336993,78.14026448,1.035863439,0.00747196,2.86982E+13,3.58E-07,0.000736184,31756.81637,23213446.94,31733.4375,6587,572,-114409.9637,6366,39038,34939,0.404386574,591119.8418,11835,799,144251,8.3199
16/04/2016,7314817,1831.606492,17.22448278,22969314896,5.798097007,12453697.03,28.7298386,0.354404479,0.528251073,182.5782208,81.12374411,1.060790472,0.005477105,2.86344E+13,3.69E-07,0.000545969,31548.47448,23475962.08,31531.25,6623,372,-122233.4091,1814,4152,30475,0.352719907,433476.0526,11883,763,145014,8.67
17/04/2016,11533019,1043.742751,30.2081937,23167419890,6.328707025,9359383.632,11.34729908,0.353409283,0.562232001,95.99136111,86.45420048,1.048344285,0.010417604,2.93204E+13,3.91E-07,0.00095809,31529.58319,23768138.3,31499.375,7067,519,-37288.74293,1779,3629,40186,0.465115741,824811.5757,12504,862,145876,9.29
18/04/2016,8179992,1586.30193,20.09918782,22692256964,5.97068282,6899833.946,10.80572531,0.352153499,0.548160743,124.044332,83.58178867,1.011873825,0.008061634,3.03625E+13,3.75E-07,0.000630397,31883.38044,24065061.49,31863.28125,6880,526,-57143.72753,2964,16458,33478,0.387476852,638535.0126,12483,888,146764,9.027628571
19/04/2016,7862106,1640.709568,19.10494585,22921917181,6.289633992,9323328.665,22.81693567,0.350867414,0.533653822,193.918702,80.93080559,1.01997955,0.0051568,2.9405E+13,3.60E-07,0.000609492,31345.66745,24349358.8,31326.5625,6741,472,-56181.79071,2667,13551,32615,0.377488426,408614.4082,12426,831,147595,8.77
20/04/2016,8223258,1335.739106,23.84841061,23244541703,8.464123245,16798252.85,24.89901686,0.349872152,0.522840503,117.4967587,78.8307792,1.060376094,0.008510873,3.05395E+13,3.49E-07,0.000748649,31855.25466,24625458.08,31831.40625,6538,546,-22672.05035,3177,15060,32916,0.380972222,674655.2663,12673,961,148556,8.595333333
21/04/2016,9010009,1033.687729,30.38082605,24583057704,7.40513192,10778388.18,22.77135052,0.349052583,0.49675102,167.5385,74.83881903,1.039129472,0.005968777,3.00747E+13,3.29E-07,0.00096741,31404.28708,24893045.96,31373.90625,6556,513,-22591.82405,6799,11350,37171,0.430219907,473331.0908,12669,1002,149558,8.1845
22/04/2016,7784632,1535.632419,20.57607956,23168317793,8.239337204,17252213.98,22.87401395,0.348179567,0.477306607,105.1841004,71.92983081,1.024404819,0.00950714,3.01978E+13,3.14E-07,0.000651198,31597.29483,25147739.32,31576.71875,6439,612,21497.83648,2163,4419,31637,0.366168981,754227.6581,12799,998,150556,7.904285714
23/04/2016,7686446,1625.151044,19.51394475,23328772911,8.226592177,81669261.06,80.5287946,0.349659239,0.506222879,78.25617022,76.01561096,1.381837566,0.012778545,3.0922E+13,3.30E-07,0.000615327,31713.10769,25403977.98,31693.59375,6643,464,450995.9711,1817,3447,31836,0.368472222,1014162.219,12583,953,151509,8.3934
24/04/2016,8570880,1401.592798,22.48601452,22898306186,7.014035019,7380128.952,19.66947651,0.349713706,0.487182288,211.6056082,73.60300284,1.01044113,0.004725773,3.01846E+13,3.16E-07,0.000713474,31516.23601,25664546.19,31493.75,6525,375,6707.394031,3929,25188,34030,0.393865741,375207.1871,12690,1025,152534,8.105033333
25/04/2016,8537681,1347.829999,23.86216618,22894325246,9.331502501,13704497.35,19.22576763,0.348653106,0.447577534,111.4280833,68.51513575,0.987414423,0.008974398,3.1873E+13,2.92E-07,0.000741933,32162.14342,25918199.65,32138.28125,6766,667,-27823.9117,4813,24406,35395,0.409664352,712819.2548,13177,1048,153582,7.56
26/04/2016,8002260,1445.538462,21.65938348,24013247909,10.0183085,18647885.47,16.03113188,0.34815806,0.436374036,68.3092815,66.73981975,0.954662926,0.014639299,3.06446E+13,2.84E-07,0.000691784,31309.47188,26149360.28,31287.8125,6549,658,-47904.15833,2674,10509,32328,0.374166667,1163229.497,13364,1137,154719,7.415
27/04/2016,7964169,1559.668066,20.45015272,22769355411,6.876164413,13026130.41,16.73080678,0.347185892,0.468513112,102.0988305,70.24361941,1.00004899,0.009794431,3.20123E+13,2.97E-07,0.000641162,31895.45015,26392915.51,31875,6591,683,-79857.20423,2359,5149,33267,0.385034722,778571.5641,13224,1209,155928,7.837
28/04/2016,8489820,1400.488777,22.63862385,23151110557,7.792648567,12774586.87,16.65069054,0.346331788,0.414994583,103.6520154,63.95384978,1.013227169,0.009647666,3.26675E+13,2.69E-07,0.000714036,31705.13862,26628400.57,31682.5,6365,660,-143409.9889,3420,17310,33432,0.386944444,767210.6353,12983,1029,156957,7.164
29/04/2016,8581938,1352.962954,23.43525292,22517844341,10.73359291,17203652.13,29.39562951,0.34569361,0.43439461,135.9338058,65.95008042,1.053276482,0.007356522,3.30924E+13,2.76E-07,0.000739119,31707.029,26865361.78,31683.59375,6259,520,-85951.88318,3863,13598,36109,0.417928241,585245.2359,14976,1032,157989,7.402
30/04/2016,9620749,992.8905942,32.15245606,23589420595,14.10828885,123208558.4,46.60576149,0.345875241,0.526746341,30.1049673,76.54443904,1.226691926,0.03321711,3.44013E+13,3.24E-07,0.00100716,31923.87121,27127815.58,31891.71875,6849,1805,515832.8305,6040,9268,44323,0.512997685,2643633.628,19611,1968,159957,8.79216
1/05/2016,9985734,845.9181757,36.70066924,24074701211,12.17097719,71800409.31,42.24137485,0.35085799,0.528081952,46.84030695,75.27391001,1.079313895,0.021349134,3.24324E+13,3.21E-07,0.001182147,31045.76317,27397272.99,31009.0625,6311,1244,-67796.1217,5300,17433,38305,0.443344907,1699764.971,14479,1444,161401,8.784042857
2/05/2016,8999681,1164.495034,27.4278674,23735031560,13.12373846,41594487.18,22.37081487,0.352132415,0.595577968,42.83794959,84.74884213,1.085767606,0.023343788,3.42291E+13,3.64E-07,0.000858741,31939.61537,27701548.32,31912.1875,6628,1425,-6121.449689,3890,5114,41263,0.477581019,1859319.271,17567,3921,165322,10.079
3/05/2016,8755975,1185.54553,26.84099023,24296239464,13.35015622,57065244.95,42.73980156,0.352924414,0.559744207,59.67834739,77.79398079,1.159141334,0.016756496,3.50653E+13,3.35E-07,0.000843494,31821.21599,28006958.62,31794.375,6423,1233,-91437.20362,3699,5639,37617,0.435381944,1335178.051,14860,1505,166827,9.371
4/05/2016,8957784,1152.37581,27.32274703,23683442809,10.71738494,24433228.28,22.52640493,0.353470316,0.558705238,73.491724,76.89647508,1.05637331,0.013606974,3.42602E+13,3.31E-07,0.000867772,31486.07275,28307602.4,31458.75,6287,1199,-77070.25217,4710,15746,37335,0.432118056,1084648.365,14505,1583,168410,9.3614
5/05/2016,8970881,1021.601973,31.13481144,24293386757,10.90385986,52142499.6,47.86160966,0.353791064,0.578736989,73.19744903,79.3053726,1.159776847,0.013661678,3.45372E+13,3.41E-07,0.000978855,31807.38481,28611729.67,31776.25,6284,1091,-82346.98334,3681,15580,37136,0.429814815,1089443.083,14744,1477,169887,9.75
6/05/2016,9787335,903.3882405,35.17488906,23038005218,12.39863199,72281308.18,35.79104234,0.354935864,0.56156804,39.5022348,75.13251742,1.154012714,0.025315023,3.39443E+13,3.26E-07,0.001106944,31776.58114,28920118.25,31741.40625,6268,1222,-154175.3293,7522,66503,40307,0.466516204,2019536.271,14554,1268,171155,9.4325
7/05/2016,8232498,1304.176288,24.22782343,23118154788,11.29254679,100102596,66.42053252,0.357956586,0.557526178,52.95441614,74.00348036,1.259443931,0.018884166,3.3656E+13,3.22E-07,0.000766768,31597.35282,29216487.26,31573.125,6053,1062,-202294.7328,3893,7426,35647,0.412581019,1507103.183,14178,1279,172434,9.408
8/05/2016,9259411,1103.014724,28.90090128,23310345000,11.44716765,57924966.68,41.39130486,0.360182313,0.562991533,57.05080505,74.14585094,1.156649754,0.017528236,3.4698E+13,3.22E-07,0.000906606,31878.11965,29513833.42,31849.21875,6368,1544,-54636.57004,5385,26978,39894,0.461736111,1399447.707,14755,1603,174037,9.51
9/05/2016,8821712,1208.254045,26.34193389,23021017203,12.47726333,109102627.6,55.59336766,0.362082184,0.551886649,40.69857254,71.95199924,1.220821443,0.024570886,3.56161E+13,3.14E-07,0.000827641,31827.74818,29820961.18,31801.40625,6014,1846,-9366.167166,4850,8104,38284,0.443101852,1962511.576,15260,1682,175719,9.36
10/05/2016,8904858,1145.378291,27.70144955,23592720268,11.59030749,79962955.69,39.69262399,0.365613816,0.569539206,39.66292262,73.57813993,1.143220735,0.025212464,3.6204E+13,3.21E-07,0.000873074,31728.63895,30125159.41,31700.9375,6200,1671,-212107.9972,4868,8545,40373,0.467280093,2014554.536,15268,1510,177229,9.68
11/05/2016,9217228,989.1840556,31.62682582,23627226077,14.75876053,219191200.6,73.41865631,0.369884274,0.601441749,26.77422405,77.60158674,1.364270956,0.037349355,3.41838E+13,3.43E-07,0.001010934,31284.75183,30435519.22,31253.125,5785,2494,77000.37398,6100,8626,40476,0.468472222,2985497.306,16717,2388,179617,10.43
12/05/2016,10242568,822.5727123,39.26253972,25330807567,17.00441413,160157372.6,50.3837942,0.377857432,0.59036753,25.15664564,74.2999415,1.203067958,0.039750928,3.61673E+13,3.31E-07,0.001215698,32296.29379,30774683.54,32257.03125,6170,2572,-461718.7797,8485,39853,44523,0.5153125,3178747.753,17089,2956,182573,10.2
13/05/2016,10152483,746.4518163,43.1908784,28093655546,18.36579081,494714402,62.36288009,0.391798485,0.627383398,10.08452002,74.13327261,1.244093845,0.099161884,3.72887E+13,3.53E-07,0.001339671,32239.90963,31118797.82,32196.71875,6495,4824,-837859.4862,9308,12434,47127,0.545451389,7932834.423,18465,2434,185007,10.98
14/05/2016,10026668,894.275597,35.45133507,23703052414,18.85355317,476307776,81.49015908,0.414179643,0.582209314,13.69219258,65.75952551,1.358481977,0.073034322,3.69526E+13,3.26E-07,0.001118224,31703.26384,31448211.24,31667.8125,6385,4034,-766518.5265,9536,33216,45186,0.522986111,5844972.955,16621,2218,187225,10.25
15/05/2016,9261226,1016.980133,31.30520736,22439773235,11.03020655,98949072.19,67.3275326,0.425722772,0.569110891,54.47648016,63.93035368,1.270021206,0.018356546,3.71441E+13,3.17E-07,0.000983303,31836.77396,31776091.61,31805.46875,6047,1982,-350032.5321,9475,23572,42802,0.495393519,1469667.287,16064,2383,189608,10.06
16/05/2016,8890288,1142.901053,27.59843982,22740132145,11.52181877,58740670.83,39.84584336,0.426853066,0.640088885,54.33042527,71.69538138,1.177991231,0.018405893,3.6363E+13,3.54E-07,0.000874966,31542.28594,32108967.9,31514.6875,5884,1624,-214380.6024,5195,25323,37193,0.430474537,1474198.207,15238,1514,191122,11.37
17/05/2016,9197729,1131.870288,28.46673738,22852181919,11.53414638,21957992.24,16.76900355,0.42674308,0.682039267,61.19108216,76.6360611,1.098741189,0.016342251,3.79132E+13,3.78E-07,0.000883493,32220.65424,32488504.18,32192.1875,6500,2273,-134581.3989,4882,9148,40046,0.46349537,1309439.298,16863,2245,193367,12.28
18/05/2016,10239435,924.9901146,35.07004511,23498384260,11.54290182,59126206.67,32.63913778,0.427112857,0.735051506,44.24943867,84.18569081,1.20035959,0.022599157,3.90691E+13,4.16E-07,0.001081093,32439.44505,32912920.48,32404.375,7351,2183,-218948.2549,5595,20501,45784,0.529907407,1811512.518,19489,4882,198249,13.708
19/05/2016,9474699,963.5556332,33.14467512,23539460755,15.04969827,185640745.9,69.94219592,0.428788271,0.74859052,30.21258474,86.49983325,1.550055171,0.03309879,3.94629E+13,4.35E-07,0.001037823,31936.73843,33361562.33,31903.59375,6654,1938,702138.461,5970,17581,44309,0.512835648,2654202.424,18314,3771,202020,14.5
20/05/2016,10124981,844.8443606,38.02796937,23617555647,12.64435779,48061630.83,21.34974753,0.434614031,0.72107567,35.63607956,80.21369063,1.187555458,0.028061448,4.01529E+13,4.06E-07,0.00118365,32127.71547,33820587.04,32089.6875,6445,2035,-150136.3785,7054,19782,44907,0.519756944,2251156.871,17280,5117,207137,13.74
